"Additional remarks (names LTT LFT wolf ross etc)",Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
LP 638-66,14.58869909,5.634213714,0.027430758,0.000288288,72,0
,142.8583095,5.642140417,0.895470262,0.003466405,73.5,1
,13.0676057,5.643013082,-0.888925277,0.206998131,62,0
,153.8472372,5.64614013,-1.082976801,0.01169244,72,1
,20.08862369,5.648903568,0.684750843,0.025581255,70,1
,20.08862369,5.648903568,0.684750843,0.004167573,72,0
,175.4395465,5.653266891,-0.560599756,0.002629501,72,1
,12.38971455,5.653775946,0.479936455,0.014856287,70,1
Nu Oct,19.42606172,5.654866776,-1.333198838,10.37647569,60,2
LTT 16322,212.7667408,5.655303109,0.922493776,0.022694431,70,1
L 714-088,13.95895857,5.655303109,-0.412334036,0.000717539,73.5,1
,22.0340002,5.655957607,-0.461959564,0.855060141,54,2
,35.46569334,5.660611819,-0.26371925,38.02572985,40,1
,188.6801286,5.662138982,0.478016593,0.006980623,73,1
,192.308559,5.666575027,-0.017395115,0.002883204,72,0
,23.31717485,5.667011359,0.938579894,0.001046776,73.5,1
,222.2229722,5.66810219,-0.709476341,0.127044544,65,0
Ross 206,31.25533397,5.669774797,-0.202749081,0.006425285,71.5,1
LP 342-14,232.5588562,5.67130196,0.479267413,0.001212989,72,0
,12.57609055,5.673919954,0.36265033,0.000697983,72,0
Rob 526,188.6801286,5.679955884,0.111933783,0.004569673,73,1
,175.4395465,5.680028607,0.293709824,0.000928648,72,0
,175.4395465,5.679955884,0.294029801,0.000319028,72,0
Mu(1) Cygni,23.15534972,5.680610383,0.497709725,5.702129946,44,0
Mu(2) Cygni,23.15534972,5.680610383,0.497709725,1.706127128,52,0
,15.13961533,5.68155577,0.253829051,0.839452775,50,0
Wolf 937,151.5162515,5.682792044,-0.104516133,0.001513079,73.5,1
,19.12917834,5.683228377,0.721984534,0.044867702,66,1
Wolf 939,204.0824493,5.684537374,-0.102479916,0.001379938,73.5,1
,19.20254405,5.685555482,-0.978751556,0.052473154,67,0
,19.20254405,5.685555482,-0.978751556,0.045701897,67,0
,212.7667408,5.687155368,0.358665161,0.000691584,72,0
Wolf 940,12.23858286,5.69006425,0.006981317,0.001137249,73.5,1
Delta Cap,14.69564396,5.691009636,-0.273056761,13.80562142,36,1
,102.0424497,5.692245911,-1.250848386,0.010468942,72,0
LTT 8701,256.4109064,5.693773074,-0.689695943,0.203219805,63,0
Wolf 944,169.4925088,5.694136685,0.809890951,0.001137249,73.5,1
,13.93955047,5.694209407,-0.811025415,0.990831497,52,0
Ross 779,250.0006667,5.696027458,0.097651172,0.010468942,71.5,1
LP 638-040,243.9031224,5.696827401,0.021176662,0.001471841,72,0
LTT 8706,188.6801286,5.697336455,-1.09336151,0.003161384,72,0
Wolf 945,217.392071,5.698354564,0.872751892,0.002629501,74,1
,151.5162515,5.698500008,-0.702204136,0.002629501,76,1
,18.45922093,5.698645452,0.483543469,0.004741174,72,0
,24.39707858,5.70140889,0.095818576,0.180286613,63,0
,24.39707858,5.703154219,0.094538668,0.000569955,72,0
LTT 8720,25.64752679,5.703299663,-0.176016455,0.026541327,65,1
,166.6676667,5.709044705,-0.169762359,0.242086049,50,1
,384.6158179,5.710135536,1.304895415,0.328077345,60,1
,26.25307024,5.710790035,0.220027841,0.002581505,72,0
,333.3338333,5.711953587,0.010733775,0.349927131,61,1
LP 518-058,147.0599569,5.713262584,0.23337961,0.000505636,72,0
,204.0824493,5.714135249,-1.333926058,0.183638557,63,1
,204.0824493,5.714135249,-1.333926058,0.021873512,72,0
Rob 299,156.2510667,5.714498859,0.094102336,0.003047028,72,1
,277.7783778,5.715371524,0.735016326,0.483041549,58,1
,277.7783778,5.715371524,0.735016326,0.017697585,71,1
,24.75920986,5.715444246,0.037640934,0.004245057,33,1
,256.4109064,5.71558969,0.474584112,0.00135475,72,0
LTT 16388,344.8280695,5.716971409,0.690568607,0.529646921,62,1
,270.2708869,5.717116853,0.498436946,3.90867049,45,0
Mu Cap,21.8894566,5.71842585,-0.21313379,3.872833832,41,2
LP 1032-23,243.9031224,5.720752956,-0.735859901,0.000376558,72,0
,196.0792814,5.722643729,-0.00837758,0.000575229,36,1
,11.28875407,5.723007339,-0.816203225,0.001785933,71,1
,217.392071,5.724316336,0.725126127,0.029917492,71,1
,204.0824493,5.727007052,0.560163423,0.280525861,60,1
,20.16955936,5.731006765,0.572467995,0.034667964,72,0
,20.16955936,5.731006765,0.572467995,0.028835295,72,0
,14.63128927,5.731588541,-0.885929128,0.012586551,70,1
,14.63128927,5.731588541,-0.885929128,0.000248784,72,0
LP 639-1,13.34584154,5.734570146,-0.03231768,0.000214694,75,1
Ross 263,192.308559,5.734642868,0.341008247,0.002187104,73.5,1
Wolf 953,17.96260806,5.737479028,0.137822833,0.011063792,71,1
LP 930-70,238.0959381,5.741842351,-0.546200789,0.00067896,72,0
LP 930-69,238.0959381,5.741769629,-0.546724388,0.000239785,72,0
L 165-2,12.96624349,5.741842351,-1.012465499,0.01836178,72,1
,222.2229722,5.741915073,-1.061654695,0.064854734,67,1
,238.0959381,5.741987795,-0.82027566,0.009373471,74,1
LTT 8788,23.75998724,5.745187565,-0.064111761,0.001046776,72,1
,227.2734606,5.747805559,0.726464212,0.003530853,72,0
,18.84124463,5.750714441,1.315076503,0.01836178,71,1
,8.947265449,5.75493232,0.489826655,0.001086062,72,0
L 715-089,12.49775451,5.756095873,-0.318958921,0.002088663,73,1
,14.11619596,5.756968538,0.283150582,0.009815251,72,0
,100.0016667,5.757186704,-0.64018677,0.001659066,73.5,1
Epsilon Ind,3.510028347,5.757623036,-0.960047444,0.139302202,65,0
,10.12772562,5.758059368,0.020274908,0.018876235,70.5,0
,212.7667408,5.759004755,-0.857305729,0.005752943,74,1
,344.8280695,5.759222921,-1.218850683,0.042455372,72,0
,344.8280695,5.759222921,-1.218850683,0.003434623,72,0
,23.15534972,5.763949855,0.023794655,0.034035171,72,0
,227.2734606,5.7683859,1.173908455,0.001940291,72,0
Wolf 983,243.9031224,5.770785728,0.085375689,0.001819137,73,1
,204.0824493,5.772167447,-0.654411203,0.003800854,73.5,1
LTT 8848,175.4395465,5.773621888,-0.206850605,0.023330277,67,1
LP 27-9,250.0006667,5.774712718,1.361967682,0.000239785,72,0
,303.030853,5.775439939,-0.774344411,0.340390183,62,0
,227.2734606,5.77653077,0.681754695,0.003766006,72,0
Wolf 990,188.6801286,5.777985211,0.055472381,0.001126822,74,1
,208.3341333,5.778857875,1.141416242,0.00847029,71.5,1
Iota Pegasi,12.52897115,5.780021428,0.438077642,4.285791344,45,0
,370.3708204,5.781039537,-0.882060315,0.074463703,67,1
,370.3708204,5.779512374,-0.883805644,0.011800634,72,0
,370.3708204,5.779439652,-0.883747467,0.005103728,72,0
Alpha Gru,25.1322627,5.781766757,-0.816755912,114.8420987,25,0
,18.56186207,5.789548017,-0.108414035,0.724424497,58,2
,8.76035456,5.790129793,-0.054337917,0.004741174,73.5,1
Tau Psa,169.4925088,5.79107518,-0.544629993,2.704090397,46,0
,25.19553476,5.791656957,0.248651241,0.000301875,36,1
,22.52992422,5.792602343,0.711832535,0.004129362,72,0
LTT 16484,20.79803962,5.793111398,0.103876179,14.59006202,32,0
,172.4147598,5.794202228,0.338099365,0.870957683,50,0
,158.7312087,5.797183833,-0.021118484,0.003161384,72,0
,196.0792814,5.798929162,0.628551241,0.424601711,60,1
,12.13497305,5.79922005,0.31724268,0.010468942,72,1
,163.9354429,5.803656095,0.145095038,0.003800854,73,1
,243.9031224,5.806710421,-0.227009158,0.002398123,73.5,1
,10.45439714,5.807292198,-0.280474411,0.000353045,72,0
,208.3341333,5.808746639,0.448927772,0.001342329,72,0
,243.9031224,5.809182971,0.087760973,0.00999774,72,1
,181.8190985,5.81020108,-0.704763952,0.928963027,55,0
,19.50173001,5.8109283,-0.122434847,0.006024084,62,1
LTT 8921,120.4833111,5.811655521,-0.278176394,0.304771723,58,0
,20.84133548,5.812891796,0.992597834,0.045701897,60,1
,217.392071,5.812964518,0.481681785,0.029917492,70.5,1
LTT 16515,24.16149075,5.817182397,0.991317926,10.6672006,40,2
,166.6676667,5.820600333,1.151422796,0.001674417,72,0
,212.7667408,5.820745777,0.949837268,0.390822872,61,0
,212.7667408,5.821400276,0.949720912,0.001379938,72,0
,31.15799862,5.822927439,-0.822050078,0.346718823,63,0
Wolf 1561,10.21004829,5.823727382,-0.156206968,0.000380042,74.5,1
,10.21004829,5.823727382,-0.156206968,0.000151291,75,1
,19.27647546,5.824527324,0.26371925,0.001258513,72,0
,232.5588562,5.824890934,-0.620784526,0.000954667,72,0
,12.14966655,5.825036379,-0.909869228,0.895359908,51,0
,12.14966655,5.825036379,-0.909869228,0.013800941,72,0
,22.47932849,5.825327267,1.233802337,0.00625017,72,0
,20.9723127,5.825618155,1.188394688,0.077973245,66,1
LP 931-40,222.2229722,5.831654085,-0.477580261,0.000515037,72,0
,188.6801286,5.838126348,-1.121083156,0.00501057,75,1
,22.58074846,5.842780559,-0.006283185,12.94358516,30,0
,133.3345833,5.842780559,-0.928224274,0.03663781,70,0
Sm 107,17.61510403,5.847798381,-0.986663715,0.013674407,73,1
Nu Ind,142.8583095,5.848452879,-1.247910415,0.717782608,50,0
,142.8583095,5.848452879,-1.247910415,0.660680006,72,0
,7.47951853,5.848525601,-0.281870674,0.000242004,74,1
,217.392071,5.849034656,0.484823377,0.000981414,72,0
,109.8916266,5.852088982,0.562141463,0.002856769,70,1
,109.8916266,5.852088982,0.562141463,0.002398123,72,0
,17.80296443,5.853979755,-1.011476479,2.051234514,54,0
LTT 9012,119.0490191,5.855506918,-0.835780001,0.001224213,73.5,1
ADS 15915,21.01633879,5.85732497,0.389179334,0.109635923,67,1
,21.01633879,5.85732497,0.389179334,0.004167573,72,0
,15.88352074,5.859652075,0.90314971,0.000231111,72,0
,149.254848,5.861979181,1.032594963,0.001330022,72,0
,25.5819654,5.863070012,0.048083821,0.001922501,72,0
,25.5819654,5.863070012,0.048025643,4.57E-05,72,0
,16.45750613,5.86372451,-0.261857565,0.772670804,53,0
,16.45750613,5.863651788,-0.261857565,0.660680006,53,0
,24.33775159,5.864669897,0.072227542,2.582380443,47,0
,24.33775159,5.864669897,0.072227542,0.010468942,64,1
,138.8900889,5.866633392,0.114697221,0.000870662,73,1
,250.0006667,5.868087833,1.110407559,0.08549635,67,1
,161.2913559,5.87150577,0.209323155,0.313310724,60,0
,161.2913559,5.87150577,0.209323155,0.01994879,72,0
,4.012125523,5.87397832,1.002633478,0.001569865,72,0
,4.012125523,5.87397832,1.002633478,0.00041671,76,0
,10.89672459,5.874123764,-0.215315452,1.43E-05,76.5,1
LTT 16590,217.392071,5.874560096,0.325969327,0.020697474,70,1
,13.31041395,5.874850984,-0.519002742,0.134263262,65,0
,13.843316,5.879723362,0.719395629,0.000831474,72,0
,222.2229722,5.884741183,-0.090582588,1.499714669,47,0
LFT 1723,15.16252074,5.892740609,0.159144939,0.014187611,70,1
LTT 9071,22.83835186,5.893249663,-0.598618845,0.346718823,58,0
Steph 2018,169.4925088,5.893685996,-0.141866179,0.002728187,73,1
,21.84169634,5.894122328,0.934362015,0.019227188,71,1
,21.84169634,5.894122328,0.934362015,0.019227188,72,0
Upsilon Aquarius,227.2734606,5.899067428,-0.332223423,3.732742901,43,0
,222.2229722,5.90023098,0.066031623,0.003629779,74,1
LP 640-43,23.37162084,5.900449147,-0.011402818,0.000554422,74,1
,312.5005333,5.903358029,-0.927351609,0.787036538,55,0
,15.2085406,5.906121467,-0.015824319,0.01994879,71,1
,68.02966095,5.909903013,-1.150579221,0.001056462,72,0
,21.14953444,5.910412068,0.015475253,0.023983937,72,0
,11.138468,5.912084675,-1.123352084,0.002753432,72,0
,22.9430481,5.912230119,-1.123264818,0.001379938,72,0
LTT 16634,140.8462538,5.913466394,0.682889159,0.029643194,72,1
,140.8462538,5.914920835,-0.495557152,0.007377264,72,0
,140.8462538,5.914993557,-0.495528063,0.001513079,72,0
,3.447443513,5.915575333,-0.251443768,8.71E-05,75,1
FK Aquarius,8.684774523,5.916738886,-0.333706953,0.014993757,72,1
,8.684774523,5.916738886,-0.333706953,0.001721331,74,1
,370.3708204,5.920665877,-0.194196968,0.469876688,60,0
,370.3708204,5.920665877,-0.194196968,0.416851479,59,1
,370.3708204,5.921174931,-0.1946333,0.001643854,72,0
,14.48330311,5.9250292,-0.489826655,0.135505646,65,0
,232.5588562,5.925829143,-0.554112949,0.519979305,58,0
,200.0008333,5.927429028,0.773820813,0.00183597,72,0
L 1293-93,250.0006667,5.93033791,0.323962198,0.027284954,70,1
,204.0824493,5.932592294,-0.81213079,1.445465911,51,0
,204.0824493,5.932592294,-0.81213079,0.013179766,71,1
,19.02017634,5.934701233,0.30368729,0.006136086,73,1
LTT 9164,204.0824493,5.937464671,-0.093200582,0.205100268,60,1
,158.7312087,5.938264614,0.381819863,0.000218686,72,0
ADS 16242A,344.8280695,5.947063982,0.190793576,0.105670093,66,1
ADS 16242B,344.8280695,5.947063982,0.190793576,0.021873512,72,0
,243.9031224,5.948518423,-1.08966723,0.014318894,73,1
,18.63092694,5.950627363,-0.088779081,0.000122407,72,0
,24.45669575,5.952081804,0.406690805,13.80562142,58,2
,256.4109064,5.952372692,0.871733784,0.409242712,60,1
Xi Pegasi,20.00833576,5.952445414,0.207985069,7.24506382,46,2
,20.00833576,5.952445414,0.207985069,0.007242608,71,1
EV Lac,5.109124736,5.954481631,0.769282957,0.001769558,74.5,1
,17.86647961,5.957317791,0.773006326,0.041680437,48,1
L 501-038,19.50173001,5.957754124,-0.644899159,0.005647934,73,1
L 1509-40,212.7667408,5.958263178,0.551582221,0.002703174,72,0
,23.31717485,5.9583359,-0.879995009,19.23370845,32,0
LTT 18580,19.02017634,5.963135556,0.389935644,0.000569955,35,1
LTT 9216,303.030853,5.96611716,-0.702465935,0.625158278,55,0
,25.51673859,5.967280713,0.424638607,23.99207117,58,2
,14.0765546,5.967789767,-0.11594804,0.019765889,71,1
LP 289-11,20.79803962,5.970044151,0.603651211,0.007724962,72,0
LP 289-12,212.7667408,5.970262317,0.627067711,0.008707608,72,0
LP 344-047,192.308559,5.970625927,0.494597221,0.003075224,72,0
,20.71198594,5.973098477,0.513039534,0.000231111,39,1
LTT 16716,285.714869,5.973098477,0.239139196,0.340390183,64,1
LFT 1741,15.39545406,5.975571027,0.549604181,0.004611958,73.5,1
,238.0959381,5.976080081,0.404043722,0.06024765,68,1
BS 8695,23.59197381,5.976661857,-0.573486103,7.944090424,30,2
,23.59197381,5.976661857,-0.573486103,0.181954866,72,0
LFT 1743,243.9031224,5.977170912,0.166998921,4.487784613,47,2
LTT 16722,243.9031224,5.977607244,0.168162473,0.002031739,73,1
,4.768008641,5.98029796,-0.235270383,0.001674417,75,1
LTT 9249,21.74679899,5.980734292,-0.822690032,1.659628176,53,2
LP 701-29,8.072267104,5.98277051,-0.121504005,3.10E-05,72,0
,200.0008333,5.987133833,-0.07426376,0.000954667,72,0
L 049-019,8.36030047,5.987351999,-1.296576012,0.004206137,72,0
Ross 226,14.09634734,5.988370108,1.059909366,0.00135475,73,1
Sm 119,238.0959381,5.988660996,-0.897681012,0.012471151,74,1
LTT 16738,222.2229722,5.992587987,0.095847665,0.013424809,70,1
LP 581-35,222.2229722,5.992515265,0.095876754,0.000218686,72,0
,111.1126111,5.992660709,-1.041874297,0.000251086,74,1
Steph 2065,153.8472372,5.993169763,0.306218017,0.013058928,70,1
TW Psa,7.827792193,5.993533373,-0.526565835,0.135505646,65,0
,6.772401764,5.995933201,0.284314135,0.013549033,72,1
USNO 778,24.88232315,5.9965877,1.186591181,0.000724179,72,0
Alpha Psa,6.531868317,5.999132971,-0.490641142,12.70732662,33,0
,17.13302488,5.999569304,0.357792497,1.614396511,54,0
,243.9031224,6.009459503,-0.180670666,0.029917492,71,1
,7.809603227,6.011059388,-0.370126157,0.037318992,70,0
LTT 9310,212.7667408,6.012004775,-0.415097474,0.009287531,71,1
LTT 9315,212.7667408,6.012222941,-0.414806586,0.008951575,72,1
,17.074617,6.018113427,-0.067806041,0.263009557,64,0
,54.05713751,6.022694916,0.74156131,21.88093004,33,0
,54.05713751,6.022694916,0.74156131,0.794319257,72,0
,196.0792814,6.023349415,-0.837845307,0.018531688,73,1
Pi Psa,19.92868785,6.02458569,-0.610516172,3.162456379,40,2
,172.4147598,6.032439671,1.160556686,0.028570919,71,1
,3.565245172,6.032948726,-0.625845981,0.012471151,72,0
LFT 1759,322.5811618,6.035057665,1.189354619,0.920445826,56,0
,227.2734606,6.038839212,1.110902069,0.021082287,70,1
,227.2734606,6.040729985,-0.39397899,0.063670944,65,0
,227.2734606,6.041311762,-0.394502589,0.001555472,72,0
LP 48-822,200.0008333,6.041457206,1.246979573,0.006790372,72,1
,15.75861981,6.045020586,1.193747031,0.002269187,72,0
,16.32343485,6.045529641,0.053319809,0.00999774,70,1
,24.57680921,6.046184139,-0.249931149,0.023330277,72.5,1
LTT 9379,142.8583095,6.049965686,-1.186794803,0.077973245,65,0
LTT 9378,256.4109064,6.050038408,-0.02565634,0.208913555,63,0
,232.5588562,6.052220069,-0.030688706,0.004167573,72,0
LTT 9387,227.2734606,6.052510958,-1.202270055,0.138025009,64,0
,476.1908262,6.053020012,-0.371260621,17.86740402,52,0
,476.1908262,6.053020012,-0.371260621,8.71056132,33,1
,12.882972,6.054256287,-0.450236769,0.004569673,72.5,1
ADS 16557,34.84798937,6.054765341,0.832289343,0.724424497,55,1
LP 822-31,250.0006667,6.056510671,-0.323264066,0.005494005,73,1
LP 762-3,200.0008333,6.063201099,-0.237975644,0.002187104,72,0
,20.37478441,6.066109981,0.857538439,5.598049284,40,0
,172.4147598,6.068727975,-1.403041097,0.023983937,72,0
,6.855062244,6.068800697,0.9929469,0.242086049,63,0
,185.1860852,6.068946141,-1.215941801,0.519979305,55,0
LTT 9423,227.2734606,6.071709579,-0.315584618,0.025346714,67,0
LP 822-105,227.2734606,6.071709579,-0.315555529,0.00135475,72,0
,24.45669575,6.073091298,-0.090437144,0.000353045,72,0
Psi(1) Aquarius,23.10190647,6.079272673,-0.150796447,9.550983745,60,2
,23.10190647,6.079127229,-0.150941891,0.066060533,63,0
,23.10190647,6.079127229,-0.150941891,0.034667964,72,0
LTT 16837,158.7312087,6.080727114,0.11298098,0.001258513,72,0
LTT 16838,238.0959381,6.081817945,0.530521915,0.285741484,62,0
BS 8843,217.392071,6.082326999,-1.07733357,2.249144089,47,0
,20.71198594,6.082472443,-0.714537796,0.008707608,72,0
,20.71198594,6.082545165,-0.714450529,4.17E-05,72,0
,232.5588562,6.083272386,0.33772121,0.016140316,70,1
,232.5588562,6.083490552,-1.166112651,0.151342097,65,0
,232.5588562,6.083199664,-1.165792674,0.113750591,65,0
,250.0006667,6.083854162,0.094655023,0.03372312,70.5,1
LTT 16841,196.0792814,6.084290495,0.924035484,2.032427764,47,1
,24.39707858,6.084726827,-1.003389787,12.59081945,41,2
Sm 131,16.24403745,6.086181268,-0.724922505,0.016140316,63,1
,217.392071,6.0866176,-0.827576954,0.001379938,72,0
,128.2064282,6.086690322,0.337575766,0.001994653,74,1
,17.83466538,6.086835766,0.662236096,0.007242608,72,0
,19.46382223,6.086835766,0.164410016,0.042848226,68,1
,204.0824493,6.086908488,0.106843239,0.003466405,74,1
,256.4109064,6.088653818,-0.713897842,3.499666849,45,0
LTT 9472,344.8280695,6.08981737,-1.002197145,1.018592309,52,0
,232.5588562,6.090471869,-1.055429688,0.015556477,73,1
,212.7667408,6.090908201,0.803084166,0.017215253,70.5,1
,23.75998724,6.091780866,-0.54445546,8.71056132,58,2
,204.0824493,6.09192631,-1.033351272,0.093745307,64,0
,196.0792814,6.093308029,-0.21412281,2.884181457,55,2
,196.0792814,6.093308029,-0.214210077,0.301977423,62,0
,217.392071,6.097307742,-1.041379787,0.01659253,72,1
LFT 1783,370.3708204,6.09759863,0.4990769,0.331113157,61,0
,10.79134429,6.104943557,0.297316838,0.002069513,72,0
,200.0008333,6.105089001,0.764803278,0.398089172,61,0
,16.7603729,6.110615877,-0.191258997,0.185337827,62,0
,13.97842092,6.118397137,1.005018761,0.016440402,72,1
Sm 135,263.1585281,6.121378741,-0.769952,0.01819343,70,1
,24.82061372,6.122905904,0.922493776,0.000779556,72,0
,23.81652525,6.123633125,0.504836486,0.01819343,63,1
Rob 367,19.61634572,6.124578511,0.150389204,0.020319684,67,1
L 360-133,238.0959381,6.125669342,-0.818268531,0.000246503,72,0
,212.7667408,6.126032952,0.207345115,0.00349848,72,0
LTT 9542,294.1182137,6.128287336,-0.007592182,0.052473154,70.5,1
,13.76728233,6.135995874,0.08683013,0.000999661,72,0
,20.58423392,6.138395701,-0.814894228,0.030473728,67,0
USN 781,14.89215828,6.138904756,0.719046563,0.003434623,72,1
,14.8260708,6.138832034,0.718988385,0.002013111,73,1
,108.6971855,6.141740916,-0.3374885,0.003466405,72,0
LTT 16910,256.4109064,6.142468136,0.548586073,0.270378478,60,1
LTT 16916,17.83466538,6.147631402,1.027795308,0.559741658,60,0
,256.4109064,6.147631402,-0.063529985,1.445465911,48,0
EQ Pegasi,6.608663456,6.149376731,0.34316082,0.002653833,74,1
,6.608663456,6.149376731,0.34316082,0.00041671,76,1
BS 8935,138.8900889,6.15286739,-1.332355262,0.794319257,52,0
,12.91615153,6.152940112,-0.296269641,0.006024084,73.5,1
,12.91615153,6.152940112,-0.296269641,0.004167573,72,0
,12.91615153,6.153158278,-0.294640667,0.052473154,70,0
LTT 16929,322.5811618,6.15643077,0.742957574,1.258939641,50,1
Wolf 1039,14.11619596,6.159048764,0.00148353,0.005914127,74,1
Filis Fleming,17.13302488,6.162903033,0.02318379,0.038364584,70.5,1
Ross 298,227.2734606,6.163484809,0.435808714,0.003047028,73,1
,7.238159091,6.163484809,-0.023474678,6.02E-05,75,1
,384.6158179,6.164793806,-0.816494113,0.496575258,58,0
,212.7667408,6.165084694,0.519933584,0.002050539,72,0
LTT 16944,250.0006667,6.165157417,0.539103117,0.373232102,60,1
,222.2229722,6.165375583,-0.269275215,0.001976366,72,0
