Additional remarks (names LTT LFT wolf ross etc),Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
Patrick 5484,1532.648258,-3.011552091,0.238082367,0,49.03317905,0
Patrick 5109,1532.778356,2.873868466,0.09423201,0,51.4505051,0
Patrick 6655,1535.471652,2.562917098,-0.294491709,0,50.73641224,0
Patrick 6293,1535.702636,2.038647135,0.126262719,0,52.40430098,0
Patrick 7313,1535.706548,2.664770486,-0.114382868,0,49.89829352,0
Patrick 5566,1536.240288,3.046948667,0.176396544,0,51.8017687,0
Patrick 4175,1537.090041,1.867119702,0.218623263,0,49.36595076,0
Patrick 7638,1537.427552,3.092100812,0.236909586,0,52.55013623,0
Patrick 6790,1537.652028,-3.063333348,-0.244581101,0,50.01905801,0
Patrick 6758,1537.908516,2.13787908,0.287582846,0,51.60980711,0
Patrick 4854,1537.910113,2.727186177,-0.310021803,0,50.28431689,0
Patrick 5171,1538.037492,-2.950769224,0.301735889,0,52.59599681,0
Patrick 4493,1538.802342,1.977406396,0.304064035,0,51.37996576,0
Patrick 6823,1538.937515,1.747146185,0.307034797,0,51.67678977,0
Patrick 6956,1539.780171,-3.023113019,-0.037880632,0,49.38320573,0
Patrick 4953,1539.807895,1.961862642,0.194403914,0,51.34307087,0
Patrick 5668,1540.198425,3.137484851,-0.041301949,0,50.60425036,0
Patrick 6496,1540.499353,-3.123335274,-0.178187362,0,49.78528559,0
Patrick 4560,1540.80802,2.329411488,-0.205239173,0,49.60193575,0
Patrick 5658,1541.397134,2.403634046,-0.198100677,0,50.98684236,0
Patrick 6517,1541.743239,1.939265702,-0.243718554,0,49.75349187,0
Patrick 6768,1542.010428,-3.012304342,0.305910415,0,51.31842849,0
Patrick 5672,1542.358458,2.222989775,-0.299166491,0,50.51181417,0
Patrick 7290,1543.072723,3.034385027,-0.073271438,0,49.70886589,0
Patrick 7201,1543.172134,-2.980473903,-0.0601788,0,50.72621234,0
Patrick 4121,1543.308992,2.224829175,-0.168289201,0,51.44016955,0
Patrick 5057,1543.713514,1.291432098,0.240624106,0,52.45775343,0
Patrick 6185,1543.777161,1.88141353,0.329505408,0,50.93296709,0
Patrick 5259,1543.821397,1.929284531,-0.038888128,0,50.53633476,0
Patrick 6187,1543.860217,2.832129361,-0.284137722,0,51.26598375,0
Patrick 4148,1544.642553,-2.868613435,-0.198986339,0,49.46731013,0
Patrick 5079,1544.741845,-2.982085304,-0.070808715,0,49.48946486,0
Patrick 5927,1544.850337,2.525049943,-0.149567907,0,51.4312053,0
Patrick 5512,1545.133629,-2.994050011,0.083545466,0,49.01291483,0
Patrick 4395,1545.411172,2.590013069,-0.22198142,0,50.85843503,0
Patrick 7049,1546.043477,3.072157854,0.077121299,0,52.36457513,0
Patrick 4601,1547.107719,2.347034619,0.149292255,0,50.3999978,0
Patrick 6212,1547.355879,-3.038907311,-0.057277702,0,52.33329417,0
Patrick 5743,1547.875011,2.12741527,0.033196978,0,52.11903759,0
Patrick 7250,1547.917798,-2.860539448,0.328120522,0,51.95460395,0
Patrick 7390,1548.705423,1.303605042,0.296755303,0,52.135536,0
Patrick 5994,1549.83621,3.100728278,0.241419203,0,52.43983938,0
Patrick 7674,1550.056394,2.57442978,-0.250413929,0,49.20324435,0
Patrick 5156,1550.844096,2.566267842,-0.251597394,0,51.95105414,0
Patrick 5675,1551.576025,2.923212396,-0.086852415,0,50.94226219,0
Patrick 4092,1551.633049,2.840148721,0.239150558,0,51.39457609,0
Patrick 6706,1552.536528,-2.931486629,0.171229431,0,50.40723115,0
Patrick 5902,1552.70315,2.080366126,-0.054430975,0,49.14196313,0
Patrick 5999,1553.002767,2.909347584,0.208407896,0,49.44955246,0
Patrick 3965,1553.20954,-3.038455796,-0.139721703,0,51.19108591,0
Patrick 6575,1553.575678,2.930052974,0.010101227,0,51.01511591,0
Patrick 4725,1553.629276,-2.93028872,-0.240199124,0,49.30232105,0
Patrick 7237,1553.799173,-2.832717236,-0.300892065,0,50.20249266,0
Patrick 4077,1554.166696,-2.870961087,0.333493098,0,52.00434366,0
Patrick 4990,1554.548487,2.733123435,-0.218775414,0,50.51119616,0
Patrick 6140,1554.80663,2.774838538,-0.253660851,0,51.69821033,0
Patrick 5416,1554.822983,2.3463417,0.30533886,0,49.21647562,0
Patrick 5521,1555.727204,2.671932185,0.133353947,0,51.44486086,0
Patrick 5704,1556.979103,3.111669422,-0.199133991,0,49.16243803,0
Patrick 7473,1557.456191,2.545817878,0.140987904,0,49.59143091,0
Patrick 5229,1557.885588,2.636278336,-0.190174011,0,50.34942315,0
Patrick 5631,1558.314211,-2.907961192,0.271729464,0,52.53651489,0
Patrick 4109,1558.772099,-3.139047359,0.062235237,0,52.45367388,0
Patrick 4397,1558.781579,2.581500325,-0.209946094,0,49.07585268,0
Patrick 4402,1559.278884,2.819562921,0.124631445,0,49.83844693,0
Patrick 5135,1559.729104,2.262042851,-0.138907755,0,52.86646548,0
Patrick 4057,1559.761108,-3.002328851,0.020293262,0,51.81814273,0
Patrick 5094,1559.866619,2.962249791,-0.234578145,0,52.87495798,0
Patrick 5443,1560.60877,2.118738308,0.009238242,0,49.06762041,0
Patrick 4921,1561.59066,1.915185763,-0.236529914,0,49.14549959,0
Patrick 4210,1561.711024,2.821998888,-0.001144545,0,50.60108552,0
Patrick 3926,1561.754691,2.957013066,0.288518251,0,51.27203527,0
Patrick 7240,1562.040784,3.061518656,0.138594771,0,49.8802384,0
Patrick 4456,1562.966708,1.972018328,0.272198376,0,49.06926412,0
Patrick 7422,1563.623684,1.93588618,-0.180366534,0,50.03225063,0
Patrick 6359,1563.647546,2.653582317,-0.115173718,0,52.93770578,0
Patrick 4979,1564.216782,2.357072506,-0.15021784,0,51.08242706,0
Patrick 7560,1564.439287,3.041998278,-0.099446919,0,51.14622177,0
Patrick 5833,1564.702514,2.566127799,0.214234209,0,49.23063033,0
Patrick 4625,1565.035531,2.398056848,-0.015486346,0,51.6691379,0
Patrick 7229,1565.497619,1.880711036,-0.277406073,0,50.23330684,0
Patrick 5116,1565.875115,-2.956246874,0.3035558,0,51.01102022,0
Patrick 7028,1566.058072,2.924120257,-0.104162067,0,49.23238541,0
Patrick 4412,1566.564441,2.599918594,0.208574703,0,49.32237143,0
Patrick 7110,1567.09112,1.934608073,0.302257473,0,49.20749594,0
Patrick 5926,1567.09954,2.4238616,0.205192349,0,50.55279325,0
Patrick 6536,1567.607683,-2.869233585,-0.268007621,0,51.1426199,0
Patrick 5144,1568.050721,2.465115243,0.01678842,0,51.26177642,0
Patrick 5679,1568.156254,-2.979184588,0.229537535,0,50.54542987,0
Patrick 5104,1568.60087,2.919508026,-0.125541521,0,50.50547937,0
Patrick 3962,1568.723211,-3.061290548,-0.182070535,0,51.26625247,0
Patrick 4476,1569.024149,-2.925742037,-0.096438027,0,49.28296297,0
Patrick 6677,1569.099733,2.32754719,-0.073975061,0,51.9974922,0
Patrick 6745,1569.46201,2.607721411,0.070081488,0,51.58298798,0
Patrick 3827,1570.064176,2.251815708,-0.228423115,0,52.34971699,0
Patrick 7677,1570.068858,-2.943616341,-0.134456924,0,51.86996146,0
Patrick 4670,1570.140205,3.038690343,-0.177983555,0,52.41409078,0
Patrick 5543,1570.672862,2.718633748,-0.272302257,0,52.83162792,0
Patrick 4065,1571.003231,2.534263505,0.021310097,0,51.28257505,0
Patrick 7363,1571.233895,1.865961185,-0.282244663,0,50.63546521,0
Patrick 7595,1571.754686,2.162534522,-0.131064731,0,49.93997016,0
Patrick 6228,1571.825043,3.02115168,0.185238651,0,51.59186752,0
Patrick 7122,1572.025918,2.874007709,0.30893411,0,50.63303992,0
Patrick 5698,1572.779921,3.058239759,0.266548204,0,52.97718436,0
Patrick 4380,1573.969468,-3.140047438,0.213815105,0,49.13044121,0
Patrick 6220,1574.656821,2.690830847,0.170128132,0,51.07136797,0
Patrick 5466,1574.828161,2.809578727,-0.034972754,0,52.59527068,0
Patrick 6920,1574.90176,2.199736136,0.274942429,0,49.61750928,0
Patrick 6328,1574.971851,2.989909429,-0.254710015,0,50.9442525,0
Patrick 5536,1574.991154,2.841354197,0.014876921,0,49.96270055,0
Patrick 7589,1575.088805,2.17918893,0.064692558,0,51.42664957,0
Patrick 6663,1575.138858,-2.979445487,-0.044618791,0,49.74840053,0
Patrick 6873,1575.475104,3.129800159,0.253155497,0,50.37658284,0
Patrick 5546,1575.907304,2.779109162,0.284615803,0,49.96748406,0
Patrick 4281,1576.525288,2.756560571,-0.192355915,0,52.16726075,0
Patrick 5373,1576.704923,2.477005157,0.240694452,0,52.50708328,0
Patrick 6042,1577.142398,2.115757873,0.278579894,0,49.50424261,0
Patrick 7522,1577.196562,2.845986326,0.093862093,0,52.34776863,0
Patrick 3940,1577.315649,2.522805506,0.155741968,0,52.01538072,0
Patrick 7208,1577.55453,3.008038299,-0.093469637,0,51.64563969,0
Patrick 5941,1578.160355,-2.96526805,0.021039853,0,52.55897325,0
Patrick 5115,1578.389658,-3.114339677,-0.204711065,0,49.67035896,0
Patrick 4523,1579.171431,2.333900679,-0.045102318,0,52.83929264,0
Patrick 5499,1579.760826,3.100364081,-0.050145574,0,52.21011119,0
Patrick 4864,1579.990135,2.23584486,0.05601679,0,52.10779877,0
Patrick 5454,1580.020881,-3.102424031,-0.178030419,0,49.06812302,0
Patrick 5813,1580.265053,1.978489393,0.167074958,0,50.01780764,0
Patrick 6589,1581.068791,3.05308326,-0.00054369,0,50.92930903,0
Patrick 6788,1581.629934,2.788440938,0.271099197,0,51.95433808,0
Patrick 6692,1581.874209,-3.106249854,-0.138709523,0,52.9714212,0
Patrick 5436,1583.597262,2.79536189,0.110039351,0,49.66582572,0
Patrick 7660,1583.761963,2.453975715,0.31973409,0,51.23437381,0
Patrick 4317,1583.969965,3.00525665,0.291751985,0,50.92912292,0
Patrick 5176,1584.850153,2.950621782,-0.047951374,0,50.21426519,0
Patrick 4680,1585.279178,3.025971789,-0.251623315,0,50.74168192,0
Patrick 4216,1586.592724,-3.057829755,-0.184912282,0,51.01356853,0
Patrick 5400,1586.902013,-3.141210202,-0.145657417,0,50.4163143,0
Patrick 5954,1586.948606,2.46500565,0.022211072,0,52.55457887,0
Patrick 6997,1587.186512,2.884928838,-0.206149799,0,52.12443239,0
Patrick 5739,1587.25127,2.096327383,0.009715452,0,52.36010184,0
Patrick 4564,1587.3385,2.871686647,-0.233310785,0,51.48549806,0
Patrick 4717,1587.404074,2.677948635,-0.003168406,0,51.66161542,0
Patrick 5510,1587.414188,1.913459676,-0.275715258,0,52.32462651,0
Patrick 4899,1589.479531,-3.115465769,0.001037579,0,49.15884499,0
Patrick 5042,1589.683055,2.627823726,0.002426057,0,51.58855593,0
Patrick 4801,1590.197084,-3.082081783,-0.245976816,0,51.53726929,0
Patrick 4486,1590.246984,2.906624966,-0.078882276,0,50.15195447,0
Patrick 7607,1591.027381,2.887918948,0.05282909,0,50.02049269,0
Patrick 4145,1591.193312,2.781961275,-0.194998935,0,52.79173077,0
Patrick 4336,1591.223078,3.139515588,-0.29735494,0,50.51824899,0
Patrick 6837,1591.328145,2.329494646,-0.115270384,0,50.40557188,0
Patrick 4776,1591.350729,2.454776176,0.19537665,0,52.66246194,0
Patrick 4545,1592.383874,2.514849193,0.236292199,0,52.14291754,0
Patrick 5877,1593.029817,2.31303779,-0.101307111,0,52.56470226,0
Patrick 6173,1593.047589,2.678481964,0.253354491,0,50.71602062,0
Patrick 7380,1593.333878,3.108575861,-0.028868201,0,51.89751216,0
Patrick 5975,1593.417201,2.015717819,0.105193501,0,51.31490607,0
Patrick 4498,1595.075795,2.697722576,0.058756056,0,51.9712081,0
Patrick 5137,1596.296016,3.099927266,0.32265213,0,50.53826374,0
Patrick 5674,1597.176925,2.502728576,-0.289483035,0,49.44892095,0
Patrick 6700,1597.654719,2.194746551,-0.111453908,0,51.11880376,0
Patrick 7565,1597.741036,-2.839430125,0.279220426,0,49.80918922,0
Patrick 5302,1598.122509,2.335182175,-0.192681368,0,50.52222539,0
Patrick 6045,1598.812362,-2.877922972,0.284677158,0,49.46982636,0
Patrick 7195,1599.647158,2.554000388,0.027520078,0,52.00769967,0
Patrick 6032,1599.763767,2.875111438,0.008019367,0,50.8869083,0
Patrick 7344,1600.352498,3.030442145,0.002135926,0,50.42251992,0
Patrick 4763,1601.424013,2.375982419,-0.204968857,0,50.50640663,0
Patrick 7093,1601.745071,2.872488823,0.06948756,0,50.9364871,0
Patrick 5971,1601.803292,-3.121625163,-0.095140869,0,50.68407815,0
Patrick 4245,1602.114718,2.731075552,0.230130387,0,49.27614731,0
Patrick 4187,1602.385667,2.617987804,0.030072713,0,51.04214302,0
Patrick 4418,1602.548629,2.070984518,0.112609016,0,51.38924373,0
Patrick 5048,1604.241314,2.823909826,-0.290015045,0,50.46887381,0
Patrick 6282,1604.333699,-3.064339655,0.18148636,0,50.27283644,0
Patrick 7579,1605.199336,2.101781523,0.097933616,0,49.82519302,0
Patrick 4362,1605.665556,-3.111582527,0.216267342,0,51.07730978,0
Patrick 6822,1606.233948,2.696759333,-0.055012822,0,50.57734835,0
Patrick 5448,1606.510043,-3.115311612,0.153282797,0,52.47926195,0
Patrick 5189,1606.732967,-3.114648704,0.091388223,0,49.773371,0
Patrick 4673,1606.81812,-2.925190796,-0.259036051,0,49.53676157,0
Patrick 5856,1607.016033,2.706077446,0.066003004,0,50.51835486,0
Patrick 6016,1608.703671,2.184261819,-0.15280914,0,49.06476121,0
Patrick 3817,1608.86206,2.556027539,0.252642803,0,50.51478021,0
Patrick 3969,1609.101078,2.239956495,0.241343951,0,50.6084151,0
Patrick 4870,1609.193194,-3.008185152,-0.195847455,0,51.7892433,0
Patrick 4400,1609.392759,2.069431465,-0.21622158,0,49.5963799,0
Patrick 7305,1610.106593,2.611281976,0.280971267,0,49.32019055,0
Patrick 3831,1610.538961,2.71648992,-0.106094878,0,50.94537142,0
Patrick 7227,1611.784772,1.987695586,0.203940036,0,49.65921728,0
Patrick 7005,1612.384665,3.112612137,0.2137637,0,49.11265659,0
Patrick 5055,1614.294242,-2.854112405,0.148018009,0,50.01964989,0
Patrick 4931,1618.090419,2.389843478,-0.254180079,0,50.05734849,0
Patrick 5110,1618.129536,2.399097685,0.07409152,0,50.41327182,0
Patrick 5043,1618.231523,2.468739094,0.177840111,0,49.18102691,0
Patrick 6662,1618.88867,2.947521439,0.089808488,0,49.48667542,0
Patrick 7072,1619.437711,3.105243461,0.196860101,0,50.41339041,0
Patrick 6558,1619.51819,2.370203086,-0.067458614,0,50.27378334,0
Patrick 6714,1619.876069,2.887103661,-0.231226653,0,49.57946529,0
Patrick 5662,1619.955999,-2.852497098,0.326151881,0,50.67725431,0
Patrick 3830,1621.452048,2.715975033,-0.189308896,0,49.81758716,0
Patrick 4867,1622.089918,2.766188856,0.094709125,0,50.64742694,0
Patrick 5281,1622.93828,2.603600374,0.099191862,0,49.30173765,0
Patrick 5967,1623.439459,-2.936565406,0.146499046,0,51.32114919,0
Patrick 5560,1623.628463,2.872407077,0.286865631,0,51.83418773,0
Patrick 5763,1623.788328,2.147193326,0.314376453,0,52.17489472,0
Patrick 4237,1623.862118,2.363534528,0.159785516,0,52.60008148,0
Patrick 5077,1624.02049,2.747435378,-0.060936811,0,52.23384072,0
Patrick 6627,1624.539877,2.909751331,-0.198878136,0,49.83018389,0
Patrick 4643,1625.190931,3.079634631,0.218265372,0,51.27573678,0
Patrick 5105,1625.315553,2.786166616,-0.161134963,0,50.74634619,0
Patrick 5548,1625.674296,-2.87398877,0.267704803,0,49.49513131,0
Patrick 5579,1626.727752,2.679899004,-0.239480271,0,52.90127757,0
Patrick 5086,1627.341173,2.579559181,-0.240043262,0,52.35868269,0
Patrick 5924,1627.662309,3.03290432,-0.020524143,0,52.69595156,0
Patrick 6839,1627.988354,2.081355154,0.318618204,0,51.97269764,0
Patrick 5078,1628.027655,-2.95080616,-0.270199982,0,49.97094578,0
Patrick 6502,1628.39869,2.743455769,-0.047514788,0,52.28851226,0
Patrick 5014,1628.579629,2.095624042,0.005043588,0,50.18859434,0
Patrick 7630,1628.733023,2.473565214,0.11789072,0,49.17793318,0
Patrick 7472,1628.852595,-3.114871385,0.137833247,0,51.17105645,0
Patrick 5509,1629.040489,2.445057131,0.241708797,0,51.79758953,0
Patrick 4438,1629.361577,3.066762144,0.292761153,0,51.77048479,0
Patrick 7500,1629.468622,2.157334908,-0.10763855,0,50.53496399,0
Patrick 6818,1629.97988,-2.839955454,0.06705064,0,52.53171635,0
Patrick 4113,1630.831405,2.123810878,-0.278569272,0,50.256708,0
Patrick 6743,1632.413044,2.807671387,-0.128858623,0,51.36620193,0
Patrick 5750,1632.491102,2.951099084,0.09220342,0,49.69884329,0
Patrick 7485,1632.610758,2.404064859,-0.245420828,0,49.63523513,0
Patrick 6710,1632.913647,2.419236013,0.097764379,0,49.15653215,0
Patrick 5075,1633.245376,2.866625558,-0.108673759,0,52.83651479,0
Patrick 6660,1633.839768,2.814779403,-0.188966127,0,52.08176599,0
Patrick 5613,1634.048224,2.86556457,0.292600841,0,50.90744035,0
Patrick 5124,1634.522549,2.340934593,0.190073849,0,51.7345637,0
Patrick 7381,1634.627004,3.047139816,-0.29141658,0,52.31456307,0
Patrick 4425,1634.793942,-2.940037301,-0.023829271,0,51.46232215,0
Patrick 5929,1634.800906,2.254305381,0.194373752,0,51.95434034,0
Patrick 4307,1634.819364,2.894843494,0.054065047,0,51.5596111,0
Patrick 5897,1634.877462,2.827126112,-0.131312338,0,51.22813886,0
Patrick 7135,1635.044158,2.673572785,-0.192798871,0,50.3158694,0
Patrick 4004,1635.366131,2.804144103,-0.268131054,0,52.98074193,0
Patrick 6452,1635.704553,2.107846783,-0.037815636,0,51.30508501,0
Patrick 4078,1635.717398,2.667133837,-0.237520274,0,51.38638976,0
Patrick 4740,1636.39951,2.814344313,-0.271947547,0,50.59653052,0
Patrick 4259,1637.378236,2.336117156,-0.229020694,0,50.22847042,0
Patrick 6537,1637.572791,2.299238431,0.090308319,0,51.01573568,0
Patrick 5351,1637.940139,2.484020321,-0.068856047,0,52.24248113,0
Patrick 6272,1637.948846,-3.037704503,0.051995494,0,49.64360308,0
Patrick 6547,1638.256852,-2.877140148,-0.074794885,0,51.43265362,0
Patrick 3862,1638.498177,2.228523332,0.316608563,0,50.39983495,0
Patrick 6762,1639.15002,-3.104040339,0.088972852,0,51.2206184,0
Patrick 7398,1639.203684,-2.949514189,-0.194614353,0,52.77074676,0
Patrick 4637,1642.200912,3.086944916,0.197182527,0,49.06674627,0
Patrick 4657,1642.672472,-2.999954315,0.22651046,0,52.72331046,0
Patrick 7006,1642.729352,2.408738794,0.153117618,0,50.50255704,0
Patrick 7143,1642.78521,-2.872926142,0.244945441,0,50.66334381,0
Patrick 4838,1642.893404,-3.068610932,0.09815416,0,52.24910482,0
Patrick 5022,1643.321939,2.653047638,-0.114389411,0,52.57381779,0
Patrick 6688,1643.770857,2.82179628,0.048332941,0,50.06683831,0
Patrick 5241,1644.126043,2.324930143,0.219659382,0,51.40609555,0
Patrick 6239,1644.243732,2.609304837,-0.168940047,0,52.19584445,0
Patrick 4222,1644.487229,-2.92548839,-0.098717252,0,50.72725615,0
Patrick 4924,1644.819432,2.491588971,-0.010715124,0,50.53780311,0
Patrick 7234,1645.43782,2.966871757,-0.210499154,0,51.12269708,0
Patrick 3860,1645.842574,2.679962205,0.14559556,0,49.76421801,0
Patrick 4764,1646.190484,2.412597599,0.045880222,0,52.73088507,0
Patrick 7272,1646.293093,3.094968275,-0.12855195,0,49.1351834,0
Patrick 4495,1646.926924,2.880939703,0.193393002,0,49.60175202,0
Patrick 3823,1647.042715,3.107821823,-0.052146334,0,51.30954494,0
Patrick 3898,1647.13229,2.517356974,0.03954951,0,50.51955596,0
Patrick 7127,1647.232357,2.066643188,0.075147498,0,50.67797155,0
Patrick 6497,1647.443713,3.102554475,-0.28682858,0,51.79500661,0
Patrick 4608,1648.140997,3.082214244,0.209426814,0,52.48546538,0
Patrick 6587,1648.463142,2.866532022,-0.19261114,0,49.53777616,0
Patrick 4500,1649.070338,-3.140969203,0.239424847,0,52.29391056,0
Patrick 4738,1650.796809,2.341128916,0.307901216,0,52.7435898,0
Patrick 7154,1650.980604,2.890567372,-0.257722439,0,52.71952628,0
Patrick 4276,1651.008606,2.265846281,0.212313295,0,50.28556165,0
Patrick 5988,1651.646968,-2.856572485,0.268505888,0,52.44477232,0
Patrick 6875,1652.26466,2.748855761,0.089384221,0,51.35330046,0
Patrick 7488,1653.451125,-2.982811597,-0.268631454,0,50.15014126,0
Patrick 5982,1653.83814,2.084659664,-0.228989224,0,49.90403812,0
Patrick 7280,1654.034501,-2.854747934,0.148913702,0,52.8605133,0
Patrick 6390,1654.423568,-2.956404104,0.034548622,0,50.08857047,0
Patrick 5274,1654.624352,3.075214994,-0.089862178,0,50.73185549,0
Patrick 6274,1656.173138,2.519719371,0.242201996,0,49.13221875,0
Patrick 5830,1656.592549,2.563401382,0.079980108,0,50.7010148,0
Patrick 7017,1656.643821,2.850902449,0.231161631,0,49.40141897,0
Patrick 7636,1657.053759,2.584245909,-0.027021471,0,51.65372348,0
Patrick 3947,1657.22302,-3.016975964,0.23614549,0,49.19394787,0
Patrick 4937,1657.241592,3.001346135,0.081888919,0,52.18312159,0
Patrick 5895,1657.698189,2.447508845,0.30768169,0,49.05581007,0
Patrick 7199,1657.774211,2.112373885,-0.065729776,0,49.27320943,0
Patrick 4182,1658.329662,2.851910746,0.207156929,0,51.22409836,0
Patrick 7637,1658.440411,2.49518895,-0.048404275,0,50.72898025,0
Patrick 5300,1659.887198,2.886354886,0.162611832,0,50.32477596,0
Patrick 5422,1660.81127,2.985752448,-0.124045811,0,50.94805639,0
Patrick 7613,1660.998183,2.580059656,0.167980817,0,49.77489264,0
Patrick 3812,1661.749292,2.502342506,0.114557956,0,49.84490873,0
Patrick 7353,1663.064706,2.275873669,-0.145321342,0,51.24540164,0
Patrick 4638,1663.339753,-2.944392233,0.267142575,0,52.27759461,0
Patrick 6972,1664.070641,2.40411244,-0.283619909,0,52.23084085,0
Patrick 7120,1664.659505,2.21299073,0.023848253,0,50.8090443,0
Patrick 7315,1664.716314,-2.948222526,0.220519054,0,49.75300732,0
Patrick 5946,1664.952991,2.031756878,-0.252801967,0,51.64975428,0
Patrick 4122,1665.598864,2.915680861,0.26177202,0,49.56649797,0
Patrick 4499,1665.858526,3.120589091,0.026109877,0,51.39569908,0
Patrick 4398,1666.121145,2.905800644,-0.19667371,0,49.17681079,0
Patrick 6945,1667.064101,2.859273564,-0.098133622,0,49.5162367,0
Patrick 7221,1667.203989,2.880774008,0.090135948,0,52.44026881,0
